2018-01-01	0.797354
2018-01-02	0.79837
2018-01-03	0.798662
2018-01-04	0.798138
2018-01-05	0.805013
2018-01-06	0.805013
2018-01-07	0.805013
2018-01-08	0.805888
2018-01-09	0.80444
2018-01-10	0.802816
2018-01-11	0.796683
2018-01-12	0.798639
2018-01-13	0.798639
2018-01-14	0.798639
2018-01-15	0.80424
2018-01-16	0.805175
2018-01-17	0.803447
2018-01-18	0.802985
2018-01-19	0.804681
2018-01-20	0.804681
2018-01-21	0.804681
2018-01-22	0.802278
2018-01-23	0.80263
2018-01-24	0.808492
2018-01-25	0.811979
2018-01-26	0.810383
2018-01-27	0.810383
2018-01-28	0.810383
2018-01-29	0.811032
2018-01-30	0.810799
2018-01-31	0.814437
2018-02-01	0.813666
2018-02-02	0.811536
2018-02-03	0.811536
2018-02-04	0.811536
2018-02-05	0.80461
2018-02-06	0.798145
2018-02-07	0.799289
2018-02-08	0.795121
2018-02-09	0.794001
2018-02-10	0.794001
2018-02-11	0.794001
2018-02-12	0.795071
2018-02-13	0.794678
2018-02-14	0.795334
2018-02-15	0.800627
2018-02-16	0.801621
2018-02-17	0.801621
2018-02-18	0.801621
2018-02-19	0.797193
2018-02-20	0.79493
2018-02-21	0.790488
2018-02-22	0.787767
2018-02-23	0.790888
2018-02-24	0.790888
2018-02-25	0.790888
2018-02-26	0.791303
2018-02-27	0.787742
2018-02-28	0.783078
2018-03-01	0.779856
2018-03-02	0.779759
2018-03-03	0.779759
2018-03-04	0.779759
2018-03-05	0.775901
2018-03-06	0.77646
2018-03-07	0.775372
2018-03-08	0.776928
2018-03-09	0.779037
2018-03-10	0.779037
2018-03-11	0.779037
2018-03-12	0.780893
2018-03-13	0.77844
2018-03-14	0.773549
2018-03-15	0.772392
2018-03-16	0.766516
2018-03-17	0.766516
2018-03-18	0.766516
2018-03-19	0.766289
2018-03-20	0.766092
2018-03-21	0.7722
2018-03-22	0.779423
2018-03-23	0.779727
2018-03-24	0.779727
2018-03-25	0.779727
2018-03-26	0.778622
2018-03-27	0.780255
2018-03-28	0.777319
2018-03-29	0.777316
2018-03-30	0.777484
2018-03-31	0.777484
2018-04-01	0.777484
2018-04-02	0.777484
2018-04-03	0.782281
2018-04-04	0.782734
2018-04-05	0.784621
2018-04-06	0.78536
2018-04-07	0.78536
2018-04-08	0.78536
2018-04-09	0.787365
2018-04-10	0.79361
2018-04-11	0.797031
2018-04-12	0.795956
2018-04-13	0.796625
2018-04-14	0.796625
2018-04-15	0.796625
2018-04-16	0.795465
2018-04-17	0.797448
2018-04-18	0.796802
2018-04-19	0.794521
2018-04-20	0.7914
2018-04-21	0.7914
2018-04-22	0.7914
2018-04-23	0.784252
2018-04-24	0.780473
2018-04-25	0.779913
2018-04-26	0.779951
2018-04-27	0.778268
2018-04-28	0.778268
2018-04-29	0.778268
2018-04-30	0.780364
2018-05-01	0.779888
2018-05-02	0.780944
2018-05-03	0.78019
2018-05-04	0.779058
2018-05-05	0.779058
2018-05-06	0.779058
2018-05-07	0.77874
2018-05-08	0.776662
2018-05-09	0.778896
2018-05-10	0.784601
2018-05-11	0.785521
2018-05-12	0.785521
2018-05-13	0.785521
2018-05-14	0.784286
2018-05-15	0.781698
2018-05-16	0.782625
2018-05-17	0.784352
2018-05-18	0.781763
2018-05-19	0.781763
2018-05-20	0.781763
2018-05-21	0.779386
2018-05-22	0.784776
2018-05-23	0.780518
2018-05-24	0.779432
2018-05-25	0.776638
2018-05-26	0.776638
2018-05-27	0.776638
2018-05-28	0.771452
2018-05-29	0.770986
2018-05-30	0.778749
2018-05-31	0.779891
2018-06-01	0.773335
2018-06-02	0.773335
2018-06-03	0.773335
2018-06-04	0.775136
2018-06-05	0.774215
2018-06-06	0.777491
2018-06-07	0.773043
2018-06-08	0.772379
2018-06-09	0.772379
2018-06-10	0.772379
2018-06-11	0.771902
2018-06-12	0.770534
2018-06-13	0.771848
2018-06-14	0.772044
2018-06-15	0.763328
2018-06-16	0.763328
2018-06-17	0.763328
2018-06-18	0.758782
2018-06-19	0.757723
2018-06-20	0.753633
2018-06-21	0.7527
2018-06-22	0.754034
2018-06-23	0.754034
2018-06-24	0.754034
2018-06-25	0.753635
2018-06-26	0.752956
2018-06-27	0.753182
2018-06-28	0.755073
2018-06-29	0.761208
2018-06-30	0.761208
2018-07-01	0.761208
2018-07-02	0.760947
2018-07-03	0.761411
2018-07-04	0.762718
2018-07-05	0.762485
2018-07-06	0.764695
2018-07-07	0.764695
2018-07-08	0.764695
2018-07-09	0.76529
2018-07-10	0.763287
2018-07-11	0.765276
2018-07-12	0.760514
2018-07-13	0.760308
2018-07-14	0.760308
2018-07-15	0.760308
2018-07-16	0.762803
2018-07-17	0.762718
2018-07-18	0.758053
2018-07-19	0.759712
2018-07-20	0.762492
2018-07-21	0.762492
2018-07-22	0.762492
2018-07-23	0.762414
2018-07-24	0.761204
2018-07-25	0.764476
2018-07-26	0.767734
2018-07-27	0.766731
2018-07-28	0.766731
2018-07-29	0.766731
2018-07-30	0.769486
2018-07-31	0.769551
