2018-01-01	1.699311
2018-01-02	1.703863
2018-01-03	1.704193
2018-01-04	1.699387
2018-01-05	1.690201
2018-01-06	1.690201
2018-01-07	1.690201
2018-01-08	1.686952
2018-01-09	1.689823
2018-01-10	1.689985
2018-01-11	1.702318
2018-01-12	1.71438
2018-01-13	1.71438
2018-01-14	1.71438
2018-01-15	1.718638
2018-01-16	1.715558
2018-01-17	1.726048
2018-01-18	1.732973
2018-01-19	1.733516
2018-01-20	1.733516
2018-01-21	1.733516
2018-01-22	1.741431
2018-01-23	1.747306
2018-01-24	1.760435
2018-01-25	1.766595
2018-01-26	1.76343
2018-01-27	1.76343
2018-01-28	1.76343
2018-01-29	1.746456
2018-01-30	1.747891
2018-01-31	1.753322
2018-02-01	1.7558
2018-02-02	1.752704
2018-02-03	1.752704
2018-02-04	1.752704
2018-02-05	1.755052
2018-02-06	1.7529
2018-02-07	1.748756
2018-02-08	1.765634
2018-02-09	1.760718
2018-02-10	1.760718
2018-02-11	1.760718
2018-02-12	1.744
2018-02-13	1.753501
2018-02-14	1.755357
2018-02-15	1.7626
2018-02-16	1.763351
2018-02-17	1.763351
2018-02-18	1.763351
2018-02-19	1.762645
2018-02-20	1.769528
2018-02-21	1.771845
2018-02-22	1.773696
2018-02-23	1.77777
2018-02-24	1.77777
2018-02-25	1.77777
2018-02-26	1.780254
2018-02-27	1.774403
2018-02-28	1.776683
2018-03-01	1.769485
2018-03-02	1.777034
2018-03-03	1.777034
2018-03-04	1.777034
2018-03-05	1.800381
2018-03-06	1.798938
2018-03-07	1.80453
2018-03-08	1.7964
2018-03-09	1.7844
2018-03-10	1.7844
2018-03-11	1.7844
2018-03-12	1.7848
2018-03-13	1.808175
2018-03-14	1.811522
2018-03-15	1.823792
2018-03-16	1.82882
2018-03-17	1.82882
2018-03-18	1.82882
2018-03-19	1.841332
2018-03-20	1.837844
2018-03-21	1.836528
2018-03-22	1.828443
2018-03-23	1.8261
2018-03-24	1.8261
2018-03-25	1.8261
2018-03-26	1.837638
2018-03-27	1.828888
2018-03-28	1.828955
2018-03-29	1.819713
2018-03-30	1.812137
2018-03-31	1.812137
2018-04-01	1.812137
2018-04-02	1.814564
2018-04-03	1.815114
2018-04-04	1.807155
2018-04-05	1.798808
2018-04-06	1.801553
2018-04-07	1.801553
2018-04-08	1.801553
2018-04-09	1.8093
2018-04-10	1.7996
2018-04-11	1.793003
2018-04-12	1.794616
2018-04-13	1.797922
2018-04-14	1.797922
2018-04-15	1.797922
2018-04-16	1.804474
2018-04-17	1.805313
2018-04-18	1.799318
2018-04-19	1.795482
2018-04-20	1.788365
2018-04-21	1.788365
2018-04-22	1.788365
2018-04-23	1.792506
2018-04-24	1.793867
2018-04-25	1.79764
2018-04-26	1.798141
2018-04-27	1.794
2018-04-28	1.794
2018-04-29	1.794
2018-04-30	1.770634
2018-05-01	1.768016
2018-05-02	1.754291
2018-05-03	1.750521
2018-05-04	1.747112
2018-05-05	1.747112
2018-05-06	1.747112
2018-05-07	1.745501
2018-05-08	1.75546
2018-05-09	1.755934
2018-05-10	1.742102
2018-05-11	1.734878
2018-05-12	1.734878
2018-05-13	1.734878
2018-05-14	1.7372
2018-05-15	1.740188
2018-05-16	1.738872
2018-05-17	1.732099
2018-05-18	1.7385
2018-05-19	1.7385
2018-05-20	1.7385
2018-05-21	1.736377
2018-05-22	1.721013
2018-05-23	1.725553
2018-05-24	1.729629
2018-05-25	1.731425
2018-05-26	1.731425
2018-05-27	1.731425
2018-05-28	1.732431
2018-05-29	1.730574
2018-05-30	1.729622
2018-05-31	1.7281
2018-06-01	1.729575
2018-06-02	1.729575
2018-06-03	1.729575
2018-06-04	1.7309
2018-06-05	1.742674
2018-06-06	1.738936
2018-06-07	1.746201
2018-06-08	1.7478
2018-06-09	1.7478
2018-06-10	1.7478
2018-06-11	1.74379
2018-06-12	1.7437
2018-06-13	1.741385
2018-06-14	1.743238
2018-06-15	1.754355
2018-06-16	1.754355
2018-06-17	1.754355
2018-06-18	1.7524
2018-06-19	1.754089
2018-06-20	1.757049
2018-06-21	1.7654
2018-06-22	1.776858
2018-06-23	1.776858
2018-06-24	1.776858
2018-06-25	1.768574
2018-06-26	1.767105
2018-06-27	1.7617
2018-06-28	1.749394
2018-06-29	1.7441
2018-06-30	1.7441
2018-07-01	1.7441
2018-07-02	1.737018
2018-07-03	1.738163
2018-07-04	1.738344
2018-07-05	1.743898
2018-07-06	1.742528
2018-07-07	1.742528
2018-07-08	1.742528
2018-07-09	1.747442
2018-07-10	1.745562
2018-07-11	1.744731
2018-07-12	1.745238
2018-07-13	1.7409
2018-07-14	1.7409
2018-07-15	1.7409
2018-07-16	1.746533
2018-07-17	1.740834
2018-07-18	1.734538
2018-07-19	1.724228
2018-07-20	1.727593
2018-07-21	1.727593
2018-07-22	1.727593
2018-07-23	1.72897
2018-07-24	1.7302
2018-07-25	1.731483
2018-07-26	1.7219
2018-07-27	1.714639
2018-07-28	1.714639
2018-07-29	1.714639
2018-07-30	1.715448
2018-07-31	1.717131
